2025-12-10T14:02:14+09:00	DEBUG	No plugins loaded
2025-12-10T14:02:14+09:00	DEBUG	Default config file "file_path=trivy.yaml" not found, using built in values
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_962.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_962.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_963.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_963.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_963.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_963.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_964.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_964.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_964.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_964.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_965.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_965.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_965.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_965.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_966.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_966.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_966.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_966.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_967.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_967.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_967.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_968.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_968.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_967.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_968.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_969.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_969.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_969.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_97.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_969.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_97.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_97.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_970.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_970.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_970.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_968.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_97.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_971.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_971.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_971.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_970.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_971.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_972.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_972.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_972.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_972.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_973.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_973.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_973.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_973.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_974.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_974.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_974.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_974.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_975.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_975.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_975.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_975.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_976.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_976.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_976.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_976.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_977.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_977.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_977.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_977.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_978.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_978.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_978.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_978.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_979.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_979.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_979.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_979.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_98.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_98.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_98.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_98.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_980.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_980.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_980.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_980.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_981.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_981.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_981.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_981.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_982.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_982.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_982.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_982.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_983.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_983.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_983.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_983.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_984.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_984.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_984.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_984.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_985.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_985.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_985.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_985.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_986.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_986.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_986.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_986.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_987.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_987.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_987.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_987.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_988.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_988.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_988.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_988.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_989.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_989.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_989.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_989.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_99.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_99.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_99.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_99.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_990.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_990.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_990.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_990.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_991.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_991.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_991.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_991.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_992.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_992.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_992.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_992.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_993.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_993.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_993.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_993.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_994.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_994.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_994.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_994.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_995.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_995.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_995.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_995.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_996.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_996.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_996.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_996.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_997.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_997.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_997.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_997.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_998.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_998.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_998.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_998.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_999.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_999.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_999.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_999.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	OS is not detected.
2025-12-10T14:02:14+09:00	DEBUG	Detected OS: unknown
2025-12-10T14:02:14+09:00	INFO	Number of language-specific files	num=0
2025-12-10T14:02:14+09:00	DEBUG	Specified ignore file does not exist	file=".trivyignore"
2025-12-10T14:02:14+09:00	DEBUG	[vex] VEX filtering is disabled
2025-12-10T14:02:14+09:00	WARN	[report] Supported files for scanner(s) not found.	scanners=[vuln]
2025-12-10T14:02:14+09:00	INFO	[report] No issues detected with scanner(s).	scanners=[secret]

Report Summary

┌────────┬──────┬─────────────────┬─────────┐
│ Target │ Type │ Vulnerabilities │ Secrets │
├────────┼──────┼─────────────────┼─────────┤
│   -    │  -   │        -        │    -    │
└────────┴──────┴─────────────────┴─────────┘
